timestamp,"bike_id","member_type","date_hour","date_wday","duration_ms","start_station"
1446413700,W20549,Registered,13,sunday,453814,"12th & U St NW"
1446412440,W20872,Registered,13,sunday,1308532,"Potomac & Pennsylvania Ave SE"
1446411420,W01033,Registered,12,sunday,305453,"12th & L St NW"
1446410700,W00895,Registered,12,sunday,515876,"14th & V St NW"
1446410640,W20749,Registered,12,sunday,688438,"11th & S St NW"
1446410580,W22216,Registered,12,sunday,413534,"Potomac & Pennsylvania Ave SE"
1446409860,W22205,Registered,12,sunday,462530,"14th & V St NW"
1446409740,W22049,Registered,12,sunday,634987,"7th & T St NW"
1446409740,W20606,Registered,12,sunday,622750,"Massachusetts Ave & Dupont Circle NW"
1446409740,W00834,Casual,12,sunday,4105777,"C & O Canal & Wisconsin Ave NW"
1446409200,W20787,Registered,12,sunday,491627,"3rd & D St SE"
1446408360,W20247,Registered,12,sunday,1396020,"11th & M St NW"
1446408360,W01240,Registered,12,sunday,420207,"20th St & Florida Ave NW"
1446407160,W20554,Registered,11,sunday,384785,"Fairfax Dr & Kenmore St"
1446406920,W21235,Registered,11,sunday,688252,"23rd & E St NW"
1446406920,W20769,Registered,11,sunday,979808,"5th St & Massachusetts Ave NW"
1446406860,W01257,Registered,11,sunday,191352,"New Hampshire Ave & 24th St NW"
1446406020,W22078,Registered,11,sunday,632447,"Massachusetts Ave & Dupont Circle NW"
1446405780,W21153,Casual,11,sunday,5044742,"M St & New Jersey Ave SE"
1446405060,W00840,Casual,11,sunday,1663120,"Massachusetts Ave & Dupont Circle NW"
1446404280,w00059,Casual,10,sunday,969160,"Lincoln Memorial"
1446403740,W21825,Registered,10,sunday,226917,"8th & F St NE"
1446403680,W21663,Registered,10,sunday,5172721,"Ward Circle / American University"
1446402900,W01225,Registered,10,sunday,500957,"Adams Mill & Columbia Rd NW"
1446399240,W20339,Registered,9,sunday,479467,"Eisenhower Ave & Mill Race Ln"
1446399060,W21817,Registered,9,sunday,325886,"15th & P St NW"
1446397620,W01074,Casual,9,sunday,1522284,"10th & E St NW"
1446396720,W20102,Registered,8,sunday,112512,"Pleasant St & MLK Ave SE"
1446396540,W01054,Casual,8,sunday,1044081,"L'Enfant Plaza / 7th & C St SW"
1446396000,W00862,Registered,8,sunday,579802,"Columbia Rd & Georgia Ave NW"
1446394140,W20054,Registered,8,sunday,731902,"25th St & Pennsylvania Ave NW"
1446389040,W20164,Registered,6,sunday,496419,"14th & D St SE"
1446373500,W20783,Registered,2,sunday,798375,"Georgia & New Hampshire Ave NW"
1446370200,W21416,Registered,1,sunday,844932,"Lamont & Mt Pleasant NW"
1446369540,W21526,Registered,1,sunday,547527,"18th St & Rhode Island Ave NE"
1446364800,W22129,Registered,1,sunday,1525133,"1st & Rhode Island Ave NW"
1446362340,W21229,Registered,0,sunday,341277,"14th & R St NW"
1446361080,W00555,Registered,23,saturday,780857,"7th & R St NW / Shaw Library"
1446359820,W20510,Registered,23,saturday,813677,"3000 Connecticut Ave NW / National Zoo"
1446358560,W00707,Casual,23,saturday,917703,"13th St & New York Ave NW"
1446354780,W01246,Registered,22,saturday,185595,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1446354000,W20131,Casual,22,saturday,584024,"20th St & Florida Ave NW"
1446352980,W21340,Registered,21,saturday,550101,"1st & Rhode Island Ave NW"
1446352320,W20861,Registered,21,saturday,916357,"Ward Circle / American University"
1446351960,W21618,Registered,21,saturday,777140,"14th & Belmont St NW"
1446351840,W21261,Registered,21,saturday,364365,"New Jersey Ave & R St NW"
1446347160,W21076,Registered,20,saturday,294393,"8th & East Capitol St NE"
1446346980,W20164,Registered,20,saturday,372412,"3rd & D St SE"
1446344520,W21879,Registered,19,saturday,399454,"14th & R St NW"
1446343500,W00879,Registered,19,saturday,391555,"7th & R St NW / Shaw Library"
1446343200,W00272,Casual,19,saturday,923769,"10th & K St NW"
1446342600,W00136,Registered,18,saturday,1106598,"John McCormack Dr & Michigan Ave NE"
1446341280,W20645,Registered,18,saturday,192570,"11th & S St NW"
1446340260,W20366,Registered,18,saturday,985645,"14th St & Spring Rd NW"
1446340020,W21416,Registered,18,saturday,1053283,"21st St & Pennsylvania Ave NW"
1446339780,W21705,Registered,18,saturday,818435,"Metro Center / 12th & G St NW"
1446338460,W20334,Registered,17,saturday,451645,"N Randolph St & Fairfax Dr"
1446337860,W01393,Registered,17,saturday,180156,"Massachusetts Ave & Dupont Circle NW"
1446337080,W00639,Casual,17,saturday,1501819,"Lincoln Memorial"
1446337020,W00495,Registered,17,saturday,800893,"5th & F St NW"
1446336720,W21905,Registered,17,saturday,1101856,"17th & G St NW"
1446336240,W20876,Registered,17,saturday,1011130,"Prince St & Union St"
1446335640,W21866,Registered,16,saturday,1376601,"New Jersey Ave & N St NW/Dunbar HS"
1446335520,W22116,Registered,16,saturday,257101,"Mount Vernon Ave & E Del Ray Ave"
1446335280,W20349,Registered,16,saturday,265131,"S Four Mile Run & Walter Reed Dr"
1446334740,W20046,Registered,16,saturday,199720,"5th & K St NW"
1446334680,W00791,Registered,16,saturday,286791,"14th & V St NW"
1446334080,W20887,Registered,16,saturday,541874,"22nd & I St NW / Foggy Bottom"
1446333960,W20067,Registered,16,saturday,1719989,"10th & E St NW"
1446333480,W00391,Registered,16,saturday,415245,"M St & Pennsylvania Ave NW"
1446333480,W22214,Casual,16,saturday,1154885,"Lincoln Memorial"
1446333420,W20216,Registered,16,saturday,919779,"C & O Canal & Wisconsin Ave NW"
1446333120,W00218,Registered,16,saturday,1128783,"Massachusetts Ave & Dupont Circle NW"
1446332760,W21570,Registered,16,saturday,1140600,"12th & L St NW"
1446332700,W01416,Casual,16,saturday,866837,"Harvard St & Adams Mill Rd NW"
1446332580,W21216,Casual,16,saturday,868154,"Union Market/6th St & Neal Pl NE"
1446331740,W00840,Casual,15,saturday,1179606,"Jefferson Memorial"
1446331380,W01275,Registered,15,saturday,287069,"14th & G St NW"
1446331020,W01008,Casual,15,saturday,611488,"Constitution Ave & 2nd St NW/DOL"
1446330360,W21631,Registered,15,saturday,435651,"Potomac & Pennsylvania Ave SE"
1446329940,W21495,Registered,15,saturday,576950,"New Jersey Ave & R St NW"
1446329460,W22127,Registered,15,saturday,182624,"12th & Army Navy Dr"
1446329160,W20341,Registered,15,saturday,1214924,"Central Library / N Quincy St & 10th St N"
1446328560,W20170,Registered,14,saturday,295496,"Gallaudet / 8th St & Florida Ave NE"
1446328200,W01015,Casual,14,saturday,3643047,"New Hampshire Ave & 24th St NW"
1446328200,W20752,Casual,14,saturday,1823196,"7th & R St NW / Shaw Library"
1446327660,W20005,Casual,14,saturday,5948791,"Constitution Ave & 2nd St NW/DOL"
1446327420,W21937,Casual,14,saturday,7606052,"14th & Belmont St NW"
1446327300,W20925,Casual,14,saturday,2287518,"5th & K St NW"
1446326760,W21746,Registered,14,saturday,728014,"20th St & Virginia Ave NW"
1446325680,W20755,Casual,14,saturday,5309875,"23rd & E St NW"
1446325560,W00141,Registered,14,saturday,267936,"14th & V St NW"
1446324720,W22083,Registered,13,saturday,891571,"39th & Calvert St NW / Stoddert"
1446324720,W01065,Registered,13,saturday,462958,"Arlington Blvd & Fillmore St"
1446323580,W21058,Registered,13,saturday,924582,"M St & Delaware Ave NE"
1446323160,W20625,Casual,13,saturday,3014962,"Court House Metro / 15th & N Uhle St"
1446322920,W00545,Registered,13,saturday,419342,"N Quincy St & Wilson Blvd"
1446322500,W01324,Registered,13,saturday,471895,"11th & M St NW"
1446322320,W00119,Casual,13,saturday,1370319,"Eastern Market / 7th & North Carolina Ave SE"
1446320820,W00955,Registered,12,saturday,300237,"Union Market/6th St & Neal Pl NE"
1446320340,W21559,Registered,12,saturday,2358748,"1st & Rhode Island Ave NW"
1446320100,W01224,Registered,12,saturday,556877,"31st & Woodrow St S"
1446320040,W00805,Registered,12,saturday,887166,"MLK Library/9th & G St NW"
1446319680,W01279,Registered,12,saturday,258709,"Columbia Rd & Georgia Ave NW"
1446319080,W21365,Registered,12,saturday,116386,"New Hampshire Ave & T St NW"
1446318060,W21307,Registered,12,saturday,1574737,"California St & Florida Ave NW"
1446318060,W20084,Registered,12,saturday,329379,"14th & Harvard St NW"
1446318000,W20235,Registered,12,saturday,512132,"Columbus Circle / Union Station"
1446316860,W21311,Registered,11,saturday,536045,"5th & K St NW"
1446316800,W22151,Casual,11,saturday,929497,"Florida Ave & R St NW"
1446316380,W21816,Registered,11,saturday,400153,"14th & R St NW"
1446315480,W01126,Registered,11,saturday,7124839,"3rd & H St NE"
1446315240,W00613,Registered,11,saturday,564956,"11th & Kenyon St NW"
1446315120,W00278,Registered,11,saturday,910446,"24th & N St NW"
1446314160,W20180,Casual,10,saturday,5151111,"21st & I St NW"
1446313380,W00998,Registered,10,saturday,446012,"Georgia Ave and Fairmont St NW"
1446311700,W21495,Registered,10,saturday,1218339,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"
1446310980,W00843,Registered,10,saturday,702215,"Park Rd & Holmead Pl NW"
1446310620,W22118,Registered,9,saturday,196783,"3rd & Tingey St SE"
1446310380,W20861,Registered,9,saturday,1379310,"16th & Harvard St NW"
1446310380,W00218,Registered,9,saturday,404328,"17th St & Massachusetts Ave NW"
1446309900,W20392,Registered,9,saturday,794655,"Arlington Blvd & Fillmore St"
1446309420,W20925,Registered,9,saturday,413509,"Lincoln Park / 13th & East Capitol St NE"
1446307140,W20708,Registered,8,saturday,301290,"Union Market/6th St & Neal Pl NE"
1446303900,W20235,Registered,8,saturday,564795,"10th & K St NW"
1446302280,W21485,Registered,7,saturday,482528,"Adams Mill & Columbia Rd NW"
1446300300,W00836,Registered,7,saturday,292105,"Columbus Circle / Union Station"
1446287460,W20177,Casual,3,saturday,821906,"7th & T St NW"
1446286980,W01074,Casual,3,saturday,926387,"17th & Rhode Island Ave NW"
1446283860,W21257,Registered,2,saturday,117688,"Connecticut Ave & Newark St NW / Cleveland Park"
1446273360,W21552,Registered,23,friday,825769,"17th & Corcoran St NW"
1446270720,W21069,Registered,22,friday,914441,"New Jersey Ave & N St NW/Dunbar HS"
1446270540,W01185,Registered,22,friday,439382,"1st & Rhode Island Ave NW"
1446270420,W00562,Registered,22,friday,1095500,"3rd & G St SE"
1446270360,W20310,Registered,22,friday,201394,"17th St & Massachusetts Ave NW"
1446267480,W01378,Registered,21,friday,1188243,"15th & L St NW"
1446264720,W22007,Casual,21,friday,571903,"Lincoln Memorial"
1446263580,W00494,Registered,20,friday,401026,"Eckington Pl & Q St NE"
1446261420,W00165,Registered,20,friday,96158,"Court House Metro / 15th & N Uhle St"
1446260460,W20479,Registered,20,friday,834816,"MLK Library/9th & G St NW"
1446260160,W20186,Registered,19,friday,671786,"8th & O St NW"
1446259260,W00120,Registered,19,friday,771985,"Metro Center / 12th & G St NW"
1446258180,W20709,Registered,19,friday,455762,"California St & Florida Ave NW"
1446257820,W01163,Registered,19,friday,396399,"Thomas Circle"
1446257400,W21191,Registered,19,friday,774144,"15th & East Capitol St NE"
1446254520,W01394,Registered,18,friday,1241475,"14th St & Colorado Ave NW"
1446254160,W20811,Registered,18,friday,235263,"D St & Maryland Ave NE"
1446250920,W20939,Registered,17,friday,711532,"3rd & H St NW"
1446250920,W21077,Registered,17,friday,331756,"14th & Harvard St NW"
1446250680,W21586,Registered,17,friday,194873,"Columbus Circle / Union Station"
1446250620,W20237,Registered,17,friday,618707,"M St & New Jersey Ave SE"
1446249960,W20628,Registered,17,friday,257245,"Constitution Ave & 2nd St NW/DOL"
1446249240,W20904,Registered,16,friday,455593,"Massachusetts Ave & Dupont Circle NW"
1446249060,W20486,Casual,16,friday,1156227,"California St & Florida Ave NW"
1446248520,W21962,Registered,16,friday,540735,"17th & K St NW / Farragut Square"
1446248520,W01133,Registered,16,friday,1414286,"17th & Rhode Island Ave NW"
1446247920,W20397,Registered,16,friday,888213,"Georgia Ave and Fairmont St NW"
1446247920,W20905,Registered,16,friday,1270823,"Glebe Rd & 11th St N"
1446247380,W20387,Registered,16,friday,839202,"14th & Rhode Island Ave NW"
1446247080,W00106,Registered,16,friday,881537,"MLK Library/9th & G St NW"
1446246300,W20139,Registered,16,friday,1672795,"Hains Point/Buckeye & Ohio Dr SW"
1446245340,W20780,Registered,15,friday,435863,"5th St & Massachusetts Ave NW"
1446244920,W21531,Casual,15,friday,1397805,"Independence Ave & L'Enfant Plaza SW/DOE"
1446242280,W21445,Registered,14,friday,392937,"14th & D St SE"
1446242220,W00136,Casual,14,friday,702227,"14th & G St NW"
1446242220,W20362,Registered,14,friday,450724,"North Capitol St & F St NW"
1446241380,W00771,Registered,14,friday,1461612,"Smithsonian / Jefferson Dr & 12th St SW"
1446241140,W21399,Registered,14,friday,361960,"Jefferson Dr & 14th St SW"
1446240720,W22208,Casual,14,friday,761443,"8th & D St NW"
1446239400,W00242,Casual,14,friday,816002,"17th & G St NW"
1446239100,W00749,Registered,14,friday,749452,"Mount Vernon Ave & E Del Ray Ave"
1446237660,W00907,Registered,13,friday,438316,"Convention Center / 7th & M St NW"
1446237360,W20446,Registered,13,friday,144187,"15th & K St NW"
1446237180,W21279,Casual,13,friday,1650752,"D St & Maryland Ave NE"
1446236700,W20011,Registered,13,friday,1515038,"Lee Hwy & N Kirkwood Rd"
1446236580,W21651,Registered,13,friday,260177,"Columbus Circle / Union Station"
1446233760,W00933,Registered,12,friday,281614,"C & O Canal & Wisconsin Ave NW"
1446232860,W22006,Registered,12,friday,547253,"17th & Rhode Island Ave NW"
1446231540,W20934,Registered,11,friday,294851,"17th & K St NW"
1446231420,W21094,Registered,11,friday,365157,"18th & R St NW"
1446231060,W21895,Registered,11,friday,205700,"Massachusetts Ave & Dupont Circle NW"
1446230700,W00131,Registered,11,friday,247241,"1st & M St NE"
1446229980,W00114,Registered,11,friday,512814,"17th & K St NW"
1446229200,W21798,Casual,11,friday,796519,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1446228840,W21610,Registered,11,friday,416057,"20th & O St NW / Dupont South"
1446228360,W21482,Registered,11,friday,198185,"12th & L St NW"
1446228360,W00678,Registered,11,friday,311375,"Fenton St & New York Ave"
1446227460,W01375,Registered,10,friday,918125,"13th & H St NE"
1446226140,W20312,Registered,10,friday,185651,"Court House Metro / 15th & N Uhle St"
1446226140,W00525,Registered,10,friday,423815,"Wisconsin Ave & Newark St NW"
1446224460,W01336,Registered,10,friday,638984,"Adams Mill & Columbia Rd NW"
1446223620,W20177,Registered,9,friday,472083,"Massachusetts Ave & Dupont Circle NW"
1446223560,W01330,Registered,9,friday,897605,"Rhode Island Ave & V St NE"
1446223380,W20844,Registered,9,friday,412052,"Thomas Circle"
1446223020,W00111,Registered,9,friday,533244,"Lincoln Memorial"
1446221760,W00680,Casual,9,friday,3546602,"Smithsonian / Jefferson Dr & 12th St SW"
1446221520,W20385,Registered,9,friday,760719,"12th & U St NW"
1446220320,W21939,Registered,8,friday,347283,"5th & K St NW"
1446220260,W01310,Registered,8,friday,404272,"Wisconsin Ave & Newark St NW"
1446220260,W20499,Registered,8,friday,396455,"3rd St & Pennsylvania Ave SE"
1446219960,W22204,Registered,8,friday,1230350,"13th St & New York Ave NW"
1446219900,W01457,Registered,8,friday,210461,"North Capitol St & F St NW"
1446219660,W20966,Registered,8,friday,520476,"1st & Rhode Island Ave NW"
1446219120,W01284,Registered,8,friday,1370325,"Connecticut & Nebraska Ave NW"
1446218880,W20567,Registered,8,friday,768072,"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"
1446218760,W21459,Registered,8,friday,189122,"Walter Reed Community Center / Walter Reed Dr & 16th St S"
1446218520,W00852,Registered,8,friday,584780,"10th & Florida Ave NW"
1446218340,W00084,Registered,8,friday,169775,"Lee Hwy & N Adams St"
1446217260,W22006,Registered,8,friday,611472,"10th & Florida Ave NW"
1446217080,W20308,Registered,7,friday,1220067,"4th & W St NE"
1446216060,W20609,Registered,7,friday,301571,"20th St & Florida Ave NW"
1446215880,W21594,Registered,7,friday,949589,"11th & Kenyon St NW"
1446214620,W21034,Registered,7,friday,291343,"Good Hope Rd & 14th St SE"
1446213840,W20538,Registered,7,friday,209437,"Crystal City Metro / 18th & Bell St"
1446212160,W21918,Registered,6,friday,483574,"14th & Harvard St NW"
1446210600,W00920,Registered,6,friday,1039410,"1st & Rhode Island Ave NW"
1446209340,W21858,Registered,5,friday,314794,"Thomas Circle"
1446206220,W00847,Registered,4,friday,1094399,"New Hampshire Ave & 24th St NW"
1446187920,W00691,Registered,23,thursday,167309,"Park Rd & Holmead Pl NW"
1446187860,W21852,Registered,23,thursday,696237,"3rd & H St NE"
1446184680,W20168,Registered,22,thursday,134902,"11th & H St NE"
1446182820,W20531,Registered,22,thursday,773550,"8th & H St NW"
1446182100,W20646,Registered,22,thursday,431181,"Rhode Island Ave & V St NE"
1446181860,W20360,Registered,22,thursday,647412,"14th & R St NW"
1446181260,W20885,Registered,22,thursday,310373,"3rd & G St SE"
1446180960,W20969,Registered,21,thursday,188070,"17th St & Massachusetts Ave NW"
1446180840,W21858,Registered,21,thursday,517880,"11th & Kenyon St NW"
1446179820,W20905,Registered,21,thursday,1551259,"S Four Mile Run Dr & S Shirlington Rd"
1446179760,W20592,Registered,21,thursday,675085,"14th & D St SE"
1446177600,W01156,Casual,21,thursday,947171,"19th & G St NW"
1446177180,W21731,Registered,20,thursday,507608,"20th St & Florida Ave NW"
1446176700,W22149,Registered,20,thursday,234462,"Adams Mill & Columbia Rd NW"
1446175980,W21263,Registered,20,thursday,834516,"11th & F St NW"
1446175860,W20392,Registered,20,thursday,497901,"3rd & Elm St NW"
1446175260,W00771,Registered,20,thursday,825221,"Park Rd & Holmead Pl NW"
1446174960,W00693,Registered,20,thursday,383219,"15th & P St NW"
1446174480,W00945,Registered,20,thursday,582544,"Park Rd & Holmead Pl NW"
1446174300,W21033,Registered,20,thursday,691291,"Massachusetts Ave & Dupont Circle NW"
1446173820,W00641,Registered,19,thursday,198449,"New Hampshire Ave & 24th St NW"
1446173040,W21683,Registered,19,thursday,1655870,"Tenleytown / Wisconsin Ave & Albemarle St NW"
1446172860,W20996,Registered,19,thursday,467286,"14th & V St NW"
1446172680,W01487,Registered,19,thursday,774301,"Lamont & Mt Pleasant NW"
1446172440,W21871,Registered,19,thursday,902551,"7th & F St NW / National Portrait Gallery"
1446172020,W00668,Registered,19,thursday,397536,"Pershing & N George Mason Dr"
1446171840,W21878,Registered,19,thursday,302857,"4th & East Capitol St NE"
1446171120,W20865,Registered,19,thursday,181829,"11th & S St NW"
1446171120,W21806,Registered,19,thursday,625837,"17th & K St NW / Farragut Square"
1446170520,W01146,Registered,19,thursday,161576,"Park Rd & Holmead Pl NW"
1446170040,W00433,Registered,18,thursday,666067,"1st & K St SE"
1446170040,W21502,Registered,18,thursday,664620,"7th & T St NW"
1446169560,W20422,Casual,18,thursday,471689,"14th & Harvard St NW"
1446169500,W20209,Registered,18,thursday,546610,"9th & Upshur St NW"
1446169440,W20829,Registered,18,thursday,125582,"10th & Monroe St NE"
1446168180,W21547,Registered,18,thursday,1124546,"M St & Pennsylvania Ave NW"
1446168060,W01320,Registered,18,thursday,444754,"Thomas Circle"
1446166980,W20680,Casual,18,thursday,1848877,"Kennedy Center"
1446166800,W00542,Registered,18,thursday,773144,"20th & E St NW"
1446166560,W21762,Registered,17,thursday,85467,"N Veitch & Key Blvd"
1446166560,W00843,Registered,17,thursday,1224719,"21st & I St NW"
1446166500,W00055,Casual,17,thursday,724051,"14th & Rhode Island Ave NW"
1446166320,W00232,Registered,17,thursday,1015347,"11th & S St NW"
1446165300,W00135,Registered,17,thursday,285417,"4th & D St NW / Judiciary Square"
1446165060,W21259,Registered,17,thursday,1035390,"10th St & Constitution Ave NW"
1446165000,W20231,Registered,17,thursday,723109,"14th & R St NW"
1446164940,W01480,Registered,17,thursday,703711,"Washington & Independence Ave SW/HHS"
1446164700,W21848,Registered,17,thursday,1266427,"2nd & G St NE"
1446164460,W00873,Registered,17,thursday,237022,"Eckington Pl & Q St NE"
1446164220,W00656,Registered,17,thursday,437539,"18th & M St NW"
1446163860,W01235,Registered,17,thursday,764023,"15th & K St NW"
1446163800,W21925,Registered,17,thursday,337631,"3rd St & Pennsylvania Ave SE"
1446163500,W00893,Casual,17,thursday,1604911,"Jefferson Dr & 14th St SW"
1446163500,W20527,Registered,17,thursday,982713,"14th & D St NW / Ronald Reagan Building"
1446163380,W21561,Registered,17,thursday,1372170,"17th & Corcoran St NW"
1446162960,W21587,Registered,16,thursday,488131,"22nd & I St NW / Foggy Bottom"
1446162900,W00673,Registered,16,thursday,405946,"23rd & Crystal Dr"
1446162780,W20457,Registered,16,thursday,349507,"Court House Metro / 15th & N Uhle St"
1446162600,W00495,Registered,16,thursday,840701,"17th & Rhode Island Ave NW"
1446162120,W20808,Casual,16,thursday,5283057,"3rd St & Pennsylvania Ave SE"
1446162000,W21371,Casual,16,thursday,3339299,"Ballenger Ave & Dulaney St"
1446161100,W00914,Registered,16,thursday,781552,"10th & Monroe St NE"
1446160140,W22220,Registered,16,thursday,989527,"Connecticut Ave & Newark St NW / Cleveland Park"
1446160140,W22229,Registered,16,thursday,126506,"Eastern Market / 7th & North Carolina Ave SE"
1446160080,W22207,Registered,16,thursday,197617,"Metro Center / 12th & G St NW"
1446159960,W20523,Casual,16,thursday,2218209,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"
1446159060,W22147,Registered,15,thursday,1415243,"20th St & Florida Ave NW"
1446154440,W20405,Registered,14,thursday,219879,"King St Metro South"
1446152280,W21424,Registered,13,thursday,239817,"21st & I St NW"
1446150780,W01336,Registered,13,thursday,625079,"14th St & Spring Rd NW"
1446149100,W01058,Registered,13,thursday,882205,"3rd St & Pennsylvania Ave SE"
1446148200,W00245,Registered,12,thursday,379465,"14th St & New York Ave NW"
1446148020,W21797,Casual,12,thursday,1517315,"Lincoln Memorial"
1446147300,W21024,Registered,12,thursday,806928,"14th & D St NW / Ronald Reagan Building"
1446147120,W21369,Casual,12,thursday,3792907,"Lincoln Memorial"
1446146940,W21450,Registered,12,thursday,268169,"Montgomery Ave & Waverly St"
1446145920,W00139,Registered,12,thursday,380072,"Massachusetts Ave & Dupont Circle NW"
1446144360,W20241,Registered,11,thursday,559709,"Potomac Ave & 8th St SE"
1446142560,W22183,Registered,11,thursday,603700,"7th & F St NW / National Portrait Gallery"
1446140280,W21462,Registered,10,thursday,208323,"15th & Crystal Dr"
1446139680,W20045,Casual,10,thursday,1791057,"Massachusetts Ave & Dupont Circle NW"
1446138420,W21001,Registered,10,thursday,1054114,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1446137460,W22137,Registered,9,thursday,1312388,"6th & H St NE"
1446136800,W00010,Registered,9,thursday,138799,"23rd & Eads St"
1446136440,W20499,Registered,9,thursday,226221,"5th St & Massachusetts Ave NW"
1446136200,W20891,Registered,9,thursday,275271,"Court House Metro / 15th & N Uhle St"
1446135900,W00754,Registered,9,thursday,1163423,"N Veitch  & 20th St N"
1446135720,W01191,Registered,9,thursday,794934,"12th & L St NW"
1446134760,W21774,Registered,9,thursday,918006,"Massachusetts Ave & Dupont Circle NW"
1446134400,W01091,Registered,9,thursday,602657,"28th St S & S Meade St"
1446134400,W00950,Registered,9,thursday,304405,"Massachusetts Ave & Dupont Circle NW"
1446134040,W20788,Registered,8,thursday,1176428,"North Capitol St & F St NW"
1446134040,W20783,Registered,8,thursday,517512,"Lincoln Park / 13th & East Capitol St NE"
1446133920,W22217,Registered,8,thursday,748150,"3rd & H St NE"
1446133620,W20310,Registered,8,thursday,558065,"New Jersey Ave & N St NW/Dunbar HS"
1446132780,W22145,Registered,8,thursday,235674,"17th St & Massachusetts Ave NW"
1446132720,W21744,Registered,8,thursday,696553,"4th & E St SW"
1446132660,W22030,Registered,8,thursday,862946,"11th & Kenyon St NW"
1446132120,W01466,Registered,8,thursday,642270,"Convention Center / 7th & M St NW"
1446132000,W21841,Registered,8,thursday,552736,"24th & N St NW"
1446132000,W20795,Registered,8,thursday,277653,"10th & Florida Ave NW"
1446132000,W01400,Registered,8,thursday,646711,"Massachusetts Ave & Dupont Circle NW"
1446131940,W22042,Registered,8,thursday,765189,"4th & East Capitol St NE"
1446131520,W20980,Registered,8,thursday,901417,"12th & U St NW"
1446131220,W21997,Registered,8,thursday,631246,"12th & U St NW"
1446131040,W00590,Registered,8,thursday,239549,"Metro Center / 12th & G St NW"
1446130620,W00772,Registered,7,thursday,564233,"7th & T St NW"
1446129900,W21497,Registered,7,thursday,1770683,"Oklahoma Ave & D St NE"
1446129840,W20538,Registered,7,thursday,680569,"S Glebe & Potomac Ave"
1446128760,W20462,Registered,7,thursday,523807,"11th & M St NW"
1446128520,W20258,Registered,7,thursday,407082,"D St & Maryland Ave NE"
1446128460,W00570,Registered,7,thursday,446935,"15th & Crystal Dr"
1446126480,W20708,Registered,6,thursday,367793,"3rd & G St SE"
1446126300,W20492,Registered,6,thursday,550203,"Clarendon Blvd & Pierce St"
1446123960,W21264,Registered,6,thursday,222339,"14th & Rhode Island Ave NW"
1446123960,W20506,Registered,6,thursday,571311,"New Hampshire Ave & T St NW"
1446123540,W20706,Registered,5,thursday,118545,"1st & K St SE"
1446122940,W20506,Registered,5,thursday,735413,"14th St Heights / 14th & Crittenden St NW"
1446102360,W20757,Registered,0,thursday,629523,"20th & O St NW / Dupont South"
1446093900,W21220,Registered,21,wednesday,171800,"8th & O St NW"
1446093540,W01457,Registered,21,wednesday,451331,"17th & K St NW"
1446091620,W20537,Registered,21,wednesday,656060,"5th St & Massachusetts Ave NW"
1446089700,W01424,Registered,20,wednesday,535781,"22nd & I St NW / Foggy Bottom"
1446089520,W20862,Registered,20,wednesday,940429,"8th & D St NW"
1446089160,W00449,Registered,20,wednesday,199969,"Takoma Metro"
1446086940,W00055,Registered,19,wednesday,500704,"20th & O St NW / Dupont South"
1446086100,W00095,Registered,19,wednesday,362106,"Crystal City Metro / 18th & Bell St"
1446085860,W21399,Casual,19,wednesday,1158578,"Calvert & Biltmore St NW"
1446085740,W20487,Registered,19,wednesday,1263834,"Ballenger Ave & Dulaney St"
1446083400,W21918,Registered,18,wednesday,547545,"8th & O St NW"
1446083280,W00560,Registered,18,wednesday,215697,"Battery Ln & Trolley Trail"
1446082440,W21350,Registered,18,wednesday,947117,"22nd & I St NW / Foggy Bottom"
1446081960,W22053,Registered,18,wednesday,220992,"19th & East Capitol St SE"
1446081480,W20785,Registered,18,wednesday,241482,"Lee Hwy & N Adams St"
1446080280,W21735,Registered,17,wednesday,616899,"Kennedy Center"
1446080220,W20329,Registered,17,wednesday,331302,"18th & R St NW"
1446080160,W21908,Registered,17,wednesday,1161415,"15th & L St NW"
1446078540,W21889,Registered,17,wednesday,411199,"23rd & E St NW"
1446076320,W22068,Registered,16,wednesday,81291,"3rd & H St NE"
1446075840,W21249,Registered,16,wednesday,472820,"15th & K St NW"
1446075600,W00015,Registered,16,wednesday,1277289,"37th & O St NW / Georgetown University"
1446073920,W20457,Registered,16,wednesday,277188,"Potomac Ave & 8th St SE"
1446070740,W21827,Registered,15,wednesday,510401,"20th & E St NW"
1446067080,W00739,Registered,14,wednesday,217102,"22nd & I St NW / Foggy Bottom"
1446062280,W22171,Registered,12,wednesday,473804,"3rd & H St NE"
1446060900,W20305,Registered,12,wednesday,852036,"Good Hope Rd & MLK Ave SE"
1446060600,W00086,Registered,12,wednesday,257083,"New Hampshire Ave & T St NW"
1446054480,W20427,Registered,10,wednesday,598267,"Lee Hwy & N Scott St"
1446053100,W21449,Registered,10,wednesday,282226,"MLK Library/9th & G St NW"
1446051240,W21080,Registered,9,wednesday,487505,"California St & Florida Ave NW"
1446050400,W21547,Registered,9,wednesday,107200,"5th St & Massachusetts Ave NW"
